[2026-06-01T17:44:06.682+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-06-01T17:44:06.775+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2026-06-01T17:42:00+00:00 [queued]>
[2026-06-01T17:44:06.800+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2026-06-01T17:42:00+00:00 [queued]>
[2026-06-01T17:44:06.802+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-06-01T17:44:06.828+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2026-06-01 17:42:00+00:00
[2026-06-01T17:44:06.874+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=7219) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2026-06-01T17:44:06.867+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'scheduled__2026-06-01T17:42:00+00:00', '--job-id', '440', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmpd4i88pq0']
[2026-06-01T17:44:06.880+0000] {standard_task_runner.py:91} INFO - Job 440: Subtask download_minio
[2026-06-01T17:44:06.879+0000] {standard_task_runner.py:64} INFO - Started process 7232 to run task
[2026-06-01T17:44:07.017+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio scheduled__2026-06-01T17:42:00+00:00 [running]> on host 0a790aba60c9
[2026-06-01T17:44:07.244+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2026-06-01T17:42:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-06-01T17:42:00+00:00'
[2026-06-01T17:44:07.246+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-06-01T17:44:08.698+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780331986.json -> /tmp/minio_downloads/1780331986.json
[2026-06-01T17:44:08.719+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780331998.json -> /tmp/minio_downloads/1780331998.json
[2026-06-01T17:44:08.738+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332010.json -> /tmp/minio_downloads/1780332010.json
[2026-06-01T17:44:08.758+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332023.json -> /tmp/minio_downloads/1780332023.json
[2026-06-01T17:44:08.781+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332035.json -> /tmp/minio_downloads/1780332035.json
[2026-06-01T17:44:08.798+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332047.json -> /tmp/minio_downloads/1780332047.json
[2026-06-01T17:44:08.822+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332060.json -> /tmp/minio_downloads/1780332060.json
[2026-06-01T17:44:08.840+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332071.json -> /tmp/minio_downloads/1780332071.json
[2026-06-01T17:44:08.862+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332095.json -> /tmp/minio_downloads/1780332095.json
[2026-06-01T17:44:08.879+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332112.json -> /tmp/minio_downloads/1780332112.json
[2026-06-01T17:44:08.897+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332123.json -> /tmp/minio_downloads/1780332123.json
[2026-06-01T17:44:08.918+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332136.json -> /tmp/minio_downloads/1780332136.json
[2026-06-01T17:44:08.940+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332148.json -> /tmp/minio_downloads/1780332148.json
[2026-06-01T17:44:08.963+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332159.json -> /tmp/minio_downloads/1780332159.json
[2026-06-01T17:44:08.986+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332189.json -> /tmp/minio_downloads/1780332189.json
[2026-06-01T17:44:09.003+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332201.json -> /tmp/minio_downloads/1780332201.json
[2026-06-01T17:44:09.028+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332213.json -> /tmp/minio_downloads/1780332213.json
[2026-06-01T17:44:09.052+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332227.json -> /tmp/minio_downloads/1780332227.json
[2026-06-01T17:44:09.074+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332245.json -> /tmp/minio_downloads/1780332245.json
[2026-06-01T17:44:09.094+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332262.json -> /tmp/minio_downloads/1780332262.json
[2026-06-01T17:44:09.112+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332276.json -> /tmp/minio_downloads/1780332276.json
[2026-06-01T17:44:09.131+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332287.json -> /tmp/minio_downloads/1780332287.json
[2026-06-01T17:44:09.158+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332300.json -> /tmp/minio_downloads/1780332300.json
[2026-06-01T17:44:09.185+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332312.json -> /tmp/minio_downloads/1780332312.json
[2026-06-01T17:44:09.207+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332325.json -> /tmp/minio_downloads/1780332325.json
[2026-06-01T17:44:09.222+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332339.json -> /tmp/minio_downloads/1780332339.json
[2026-06-01T17:44:09.245+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332351.json -> /tmp/minio_downloads/1780332351.json
[2026-06-01T17:44:09.265+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332363.json -> /tmp/minio_downloads/1780332363.json
[2026-06-01T17:44:09.277+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332376.json -> /tmp/minio_downloads/1780332376.json
[2026-06-01T17:44:09.293+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332388.json -> /tmp/minio_downloads/1780332388.json
[2026-06-01T17:44:09.309+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332400.json -> /tmp/minio_downloads/1780332400.json
[2026-06-01T17:44:09.344+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332412.json -> /tmp/minio_downloads/1780332412.json
