[2026-05-29T13:10:22.087+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-05-29T13:10:22.132+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2026-05-29T13:08:00+00:00 [queued]>
[2026-05-29T13:10:22.149+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2026-05-29T13:08:00+00:00 [queued]>
[2026-05-29T13:10:22.151+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-05-29T13:10:22.172+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2026-05-29 13:08:00+00:00
[2026-05-29T13:10:22.206+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'scheduled__2026-05-29T13:08:00+00:00', '--job-id', '170', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmp7lc5fegb']
[2026-05-29T13:10:22.214+0000] {standard_task_runner.py:91} INFO - Job 170: Subtask download_minio
[2026-05-29T13:10:22.218+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=33500) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2026-05-29T13:10:22.221+0000] {standard_task_runner.py:64} INFO - Started process 33510 to run task
[2026-05-29T13:10:22.356+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio scheduled__2026-05-29T13:08:00+00:00 [running]> on host 0a790aba60c9
[2026-05-29T13:10:22.752+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2026-05-29T13:08:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-05-29T13:08:00+00:00'
[2026-05-29T13:10:22.754+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-05-29T13:10:26.172+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776277487.json -> /tmp/minio_downloads/1776277487.json
[2026-05-29T13:10:26.230+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776277502.json -> /tmp/minio_downloads/1776277502.json
[2026-05-29T13:10:26.267+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776277516.json -> /tmp/minio_downloads/1776277516.json
[2026-05-29T13:10:26.314+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776277531.json -> /tmp/minio_downloads/1776277531.json
[2026-05-29T13:10:26.354+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776277559.json -> /tmp/minio_downloads/1776277559.json
[2026-05-29T13:10:26.394+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776277578.json -> /tmp/minio_downloads/1776277578.json
[2026-05-29T13:10:26.425+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776277599.json -> /tmp/minio_downloads/1776277599.json
[2026-05-29T13:10:26.457+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776277622.json -> /tmp/minio_downloads/1776277622.json
[2026-05-29T13:10:26.481+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776277642.json -> /tmp/minio_downloads/1776277642.json
[2026-05-29T13:10:26.512+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776277660.json -> /tmp/minio_downloads/1776277660.json
[2026-05-29T13:10:26.566+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776277680.json -> /tmp/minio_downloads/1776277680.json
[2026-05-29T13:10:26.616+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776277699.json -> /tmp/minio_downloads/1776277699.json
[2026-05-29T13:10:26.664+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776277721.json -> /tmp/minio_downloads/1776277721.json
[2026-05-29T13:10:26.693+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776277743.json -> /tmp/minio_downloads/1776277743.json
[2026-05-29T13:10:26.720+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776277760.json -> /tmp/minio_downloads/1776277760.json
[2026-05-29T13:10:26.749+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776277783.json -> /tmp/minio_downloads/1776277783.json
[2026-05-29T13:10:26.775+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776277846.json -> /tmp/minio_downloads/1776277846.json
[2026-05-29T13:10:26.811+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776277908.json -> /tmp/minio_downloads/1776277908.json
[2026-05-29T13:10:26.856+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776277937.json -> /tmp/minio_downloads/1776277937.json
[2026-05-29T13:10:26.885+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776278001.json -> /tmp/minio_downloads/1776278001.json
[2026-05-29T13:10:26.911+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776278170.json -> /tmp/minio_downloads/1776278170.json
[2026-05-29T13:10:26.935+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776278236.json -> /tmp/minio_downloads/1776278236.json
[2026-05-29T13:10:26.967+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776278302.json -> /tmp/minio_downloads/1776278302.json
[2026-05-29T13:10:26.994+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776278325.json -> /tmp/minio_downloads/1776278325.json
[2026-05-29T13:10:27.025+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776278347.json -> /tmp/minio_downloads/1776278347.json
[2026-05-29T13:10:27.049+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776278367.json -> /tmp/minio_downloads/1776278367.json
[2026-05-29T13:10:27.076+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1776278390.json -> /tmp/minio_downloads/1776278390.json
