[2026-05-30T17:57:07.706+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-05-30T17:57:07.792+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2026-05-30T17:56:00+00:00 [queued]>
[2026-05-30T17:57:07.806+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2026-05-30T17:56:00+00:00 [queued]>
[2026-05-30T17:57:07.807+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-05-30T17:57:07.830+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2026-05-30 17:56:00+00:00
[2026-05-30T17:57:07.853+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'scheduled__2026-05-30T17:56:00+00:00', '--job-id', '333', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmprbb6r20r']
[2026-05-30T17:57:07.860+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=25459) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2026-05-30T17:57:07.861+0000] {standard_task_runner.py:91} INFO - Job 333: Subtask download_minio
[2026-05-30T17:57:07.862+0000] {standard_task_runner.py:64} INFO - Started process 25472 to run task
[2026-05-30T17:57:07.969+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio scheduled__2026-05-30T17:56:00+00:00 [running]> on host 0a790aba60c9
[2026-05-30T17:57:08.169+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2026-05-30T17:56:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-05-30T17:56:00+00:00'
[2026-05-30T17:57:08.175+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-05-30T17:57:09.247+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158375.json -> /tmp/minio_downloads/1780158375.json
[2026-05-30T17:57:09.263+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158387.json -> /tmp/minio_downloads/1780158387.json
[2026-05-30T17:57:09.280+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158400.json -> /tmp/minio_downloads/1780158400.json
[2026-05-30T17:57:09.293+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158413.json -> /tmp/minio_downloads/1780158413.json
[2026-05-30T17:57:09.308+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158431.json -> /tmp/minio_downloads/1780158431.json
[2026-05-30T17:57:09.324+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158455.json -> /tmp/minio_downloads/1780158455.json
[2026-05-30T17:57:09.342+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158469.json -> /tmp/minio_downloads/1780158469.json
[2026-05-30T17:57:09.366+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158486.json -> /tmp/minio_downloads/1780158486.json
[2026-05-30T17:57:09.385+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158502.json -> /tmp/minio_downloads/1780158502.json
[2026-05-30T17:57:09.404+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158513.json -> /tmp/minio_downloads/1780158513.json
[2026-05-30T17:57:09.420+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158527.json -> /tmp/minio_downloads/1780158527.json
[2026-05-30T17:57:09.435+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158541.json -> /tmp/minio_downloads/1780158541.json
[2026-05-30T17:57:09.448+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158557.json -> /tmp/minio_downloads/1780158557.json
[2026-05-30T17:57:09.463+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158572.json -> /tmp/minio_downloads/1780158572.json
[2026-05-30T17:57:09.480+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158584.json -> /tmp/minio_downloads/1780158584.json
[2026-05-30T17:57:09.493+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158595.json -> /tmp/minio_downloads/1780158595.json
[2026-05-30T17:57:09.514+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158612.json -> /tmp/minio_downloads/1780158612.json
[2026-05-30T17:57:09.542+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158624.json -> /tmp/minio_downloads/1780158624.json
[2026-05-30T17:57:09.557+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158641.json -> /tmp/minio_downloads/1780158641.json
[2026-05-30T17:57:09.574+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158656.json -> /tmp/minio_downloads/1780158656.json
[2026-05-30T17:57:09.598+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158671.json -> /tmp/minio_downloads/1780158671.json
[2026-05-30T17:57:09.619+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158686.json -> /tmp/minio_downloads/1780158686.json
[2026-05-30T17:57:09.640+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158698.json -> /tmp/minio_downloads/1780158698.json
[2026-05-30T17:57:09.673+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158712.json -> /tmp/minio_downloads/1780158712.json
[2026-05-30T17:57:09.704+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158727.json -> /tmp/minio_downloads/1780158727.json
[2026-05-30T17:57:09.732+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158742.json -> /tmp/minio_downloads/1780158742.json
[2026-05-30T17:57:09.755+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158753.json -> /tmp/minio_downloads/1780158753.json
[2026-05-30T17:57:09.780+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158763.json -> /tmp/minio_downloads/1780158763.json
[2026-05-30T17:57:09.800+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158774.json -> /tmp/minio_downloads/1780158774.json
[2026-05-30T17:57:09.820+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158788.json -> /tmp/minio_downloads/1780158788.json
[2026-05-30T17:57:09.838+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158801.json -> /tmp/minio_downloads/1780158801.json
[2026-05-30T17:57:09.854+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158813.json -> /tmp/minio_downloads/1780158813.json
[2026-05-30T17:57:09.870+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158826.json -> /tmp/minio_downloads/1780158826.json
[2026-05-30T17:57:09.885+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158839.json -> /tmp/minio_downloads/1780158839.json
[2026-05-30T17:57:09.898+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158853.json -> /tmp/minio_downloads/1780158853.json
[2026-05-30T17:57:09.909+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158867.json -> /tmp/minio_downloads/1780158867.json
[2026-05-30T17:57:09.924+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158881.json -> /tmp/minio_downloads/1780158881.json
[2026-05-30T17:57:09.941+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780158896.json -> /tmp/minio_downloads/1780158896.json
