[2026-06-01T17:48:55.018+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-06-01T17:48:55.087+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2026-06-01T17:47:00+00:00 [queued]>
[2026-06-01T17:48:55.100+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2026-06-01T17:47:00+00:00 [queued]>
[2026-06-01T17:48:55.102+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-06-01T17:48:55.118+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2026-06-01 17:47:00+00:00
[2026-06-01T17:48:55.132+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=8687) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2026-06-01T17:48:55.129+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'scheduled__2026-06-01T17:47:00+00:00', '--job-id', '442', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmpm865n7jm']
[2026-06-01T17:48:55.134+0000] {standard_task_runner.py:64} INFO - Started process 8697 to run task
[2026-06-01T17:48:55.135+0000] {standard_task_runner.py:91} INFO - Job 442: Subtask download_minio
[2026-06-01T17:48:55.224+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio scheduled__2026-06-01T17:47:00+00:00 [running]> on host 0a790aba60c9
[2026-06-01T17:48:55.463+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2026-06-01T17:47:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-06-01T17:47:00+00:00'
[2026-06-01T17:48:55.466+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-06-01T17:48:57.234+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780331986.json -> /tmp/minio_downloads/1780331986.json
[2026-06-01T17:48:57.255+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780331998.json -> /tmp/minio_downloads/1780331998.json
[2026-06-01T17:48:57.274+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332010.json -> /tmp/minio_downloads/1780332010.json
[2026-06-01T17:48:57.290+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332023.json -> /tmp/minio_downloads/1780332023.json
[2026-06-01T17:48:57.305+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332035.json -> /tmp/minio_downloads/1780332035.json
[2026-06-01T17:48:57.322+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332047.json -> /tmp/minio_downloads/1780332047.json
[2026-06-01T17:48:57.341+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332060.json -> /tmp/minio_downloads/1780332060.json
[2026-06-01T17:48:57.355+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332071.json -> /tmp/minio_downloads/1780332071.json
[2026-06-01T17:48:57.369+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332095.json -> /tmp/minio_downloads/1780332095.json
[2026-06-01T17:48:57.384+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332112.json -> /tmp/minio_downloads/1780332112.json
[2026-06-01T17:48:57.400+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332123.json -> /tmp/minio_downloads/1780332123.json
[2026-06-01T17:48:57.415+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332136.json -> /tmp/minio_downloads/1780332136.json
[2026-06-01T17:48:57.428+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332148.json -> /tmp/minio_downloads/1780332148.json
[2026-06-01T17:48:57.449+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332159.json -> /tmp/minio_downloads/1780332159.json
[2026-06-01T17:48:57.470+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332189.json -> /tmp/minio_downloads/1780332189.json
[2026-06-01T17:48:57.502+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332201.json -> /tmp/minio_downloads/1780332201.json
[2026-06-01T17:48:57.531+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332213.json -> /tmp/minio_downloads/1780332213.json
[2026-06-01T17:48:57.562+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332227.json -> /tmp/minio_downloads/1780332227.json
[2026-06-01T17:48:57.589+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332245.json -> /tmp/minio_downloads/1780332245.json
[2026-06-01T17:48:57.619+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332262.json -> /tmp/minio_downloads/1780332262.json
[2026-06-01T17:48:57.651+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332276.json -> /tmp/minio_downloads/1780332276.json
[2026-06-01T17:48:57.687+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332287.json -> /tmp/minio_downloads/1780332287.json
[2026-06-01T17:48:57.718+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332300.json -> /tmp/minio_downloads/1780332300.json
[2026-06-01T17:48:57.739+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332312.json -> /tmp/minio_downloads/1780332312.json
[2026-06-01T17:48:57.760+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332325.json -> /tmp/minio_downloads/1780332325.json
[2026-06-01T17:48:57.780+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332339.json -> /tmp/minio_downloads/1780332339.json
[2026-06-01T17:48:57.802+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332351.json -> /tmp/minio_downloads/1780332351.json
[2026-06-01T17:48:57.820+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332363.json -> /tmp/minio_downloads/1780332363.json
[2026-06-01T17:48:57.841+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332376.json -> /tmp/minio_downloads/1780332376.json
[2026-06-01T17:48:57.861+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332388.json -> /tmp/minio_downloads/1780332388.json
[2026-06-01T17:48:57.880+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332400.json -> /tmp/minio_downloads/1780332400.json
[2026-06-01T17:48:57.896+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332412.json -> /tmp/minio_downloads/1780332412.json
[2026-06-01T17:48:57.912+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332427.json -> /tmp/minio_downloads/1780332427.json
[2026-06-01T17:48:57.929+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332444.json -> /tmp/minio_downloads/1780332444.json
[2026-06-01T17:48:57.947+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332461.json -> /tmp/minio_downloads/1780332461.json
[2026-06-01T17:48:57.964+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332478.json -> /tmp/minio_downloads/1780332478.json
[2026-06-01T17:48:57.978+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332495.json -> /tmp/minio_downloads/1780332495.json
[2026-06-01T17:48:57.992+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332512.json -> /tmp/minio_downloads/1780332512.json
[2026-06-01T17:48:58.015+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332531.json -> /tmp/minio_downloads/1780332531.json
[2026-06-01T17:48:58.034+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332551.json -> /tmp/minio_downloads/1780332551.json
[2026-06-01T17:48:58.056+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332567.json -> /tmp/minio_downloads/1780332567.json
[2026-06-01T17:48:58.082+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332584.json -> /tmp/minio_downloads/1780332584.json
[2026-06-01T17:48:58.100+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332604.json -> /tmp/minio_downloads/1780332604.json
[2026-06-01T17:48:58.120+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332621.json -> /tmp/minio_downloads/1780332621.json
[2026-06-01T17:48:58.141+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332638.json -> /tmp/minio_downloads/1780332638.json
[2026-06-01T17:48:58.163+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332653.json -> /tmp/minio_downloads/1780332653.json
[2026-06-01T17:48:58.180+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332693.json -> /tmp/minio_downloads/1780332693.json
[2026-06-01T17:48:58.201+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332707.json -> /tmp/minio_downloads/1780332707.json
[2026-06-01T17:48:58.222+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332723.json -> /tmp/minio_downloads/1780332723.json
[2026-06-01T17:48:58.240+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332740.json -> /tmp/minio_downloads/1780332740.json
[2026-06-01T17:48:58.261+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332756.json -> /tmp/minio_downloads/1780332756.json
[2026-06-01T17:48:58.279+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332774.json -> /tmp/minio_downloads/1780332774.json
[2026-06-01T17:48:58.301+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332789.json -> /tmp/minio_downloads/1780332789.json
[2026-06-01T17:48:58.323+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332801.json -> /tmp/minio_downloads/1780332801.json
[2026-06-01T17:48:58.351+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332817.json -> /tmp/minio_downloads/1780332817.json
[2026-06-01T17:48:58.377+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332834.json -> /tmp/minio_downloads/1780332834.json
[2026-06-01T17:48:58.410+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332851.json -> /tmp/minio_downloads/1780332851.json
[2026-06-01T17:48:58.435+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332867.json -> /tmp/minio_downloads/1780332867.json
[2026-06-01T17:48:58.460+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332883.json -> /tmp/minio_downloads/1780332883.json
[2026-06-01T17:48:58.479+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332898.json -> /tmp/minio_downloads/1780332898.json
[2026-06-01T17:48:58.498+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332915.json -> /tmp/minio_downloads/1780332915.json
[2026-06-01T17:48:58.521+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332932.json -> /tmp/minio_downloads/1780332932.json
[2026-06-01T17:48:58.542+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332950.json -> /tmp/minio_downloads/1780332950.json
[2026-06-01T17:48:58.564+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332965.json -> /tmp/minio_downloads/1780332965.json
[2026-06-01T17:48:58.586+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332979.json -> /tmp/minio_downloads/1780332979.json
[2026-06-01T17:48:58.613+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780332997.json -> /tmp/minio_downloads/1780332997.json
[2026-06-01T17:48:58.635+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780333013.json -> /tmp/minio_downloads/1780333013.json
[2026-06-01T17:48:58.659+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780333028.json -> /tmp/minio_downloads/1780333028.json
[2026-06-01T17:48:58.677+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780333043.json -> /tmp/minio_downloads/1780333043.json
[2026-06-01T17:48:58.695+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780333060.json -> /tmp/minio_downloads/1780333060.json
[2026-06-01T17:48:58.712+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780333075.json -> /tmp/minio_downloads/1780333075.json
[2026-06-01T17:48:58.729+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780333096.json -> /tmp/minio_downloads/1780333096.json
[2026-06-01T17:48:58.747+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780333118.json -> /tmp/minio_downloads/1780333118.json
[2026-06-01T17:48:58.763+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780333135.json -> /tmp/minio_downloads/1780333135.json
[2026-06-01T17:48:58.783+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780333151.json -> /tmp/minio_downloads/1780333151.json
[2026-06-01T17:48:58.802+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780333168.json -> /tmp/minio_downloads/1780333168.json
[2026-06-01T17:48:58.821+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780333183.json -> /tmp/minio_downloads/1780333183.json
[2026-06-01T17:48:58.840+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780333198.json -> /tmp/minio_downloads/1780333198.json
[2026-06-01T17:48:58.860+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780333213.json -> /tmp/minio_downloads/1780333213.json
[2026-06-01T17:48:58.879+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780333229.json -> /tmp/minio_downloads/1780333229.json
[2026-06-01T17:48:58.900+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780333245.json -> /tmp/minio_downloads/1780333245.json
[2026-06-01T17:48:58.923+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1780333257.json -> /tmp/minio_downloads/1780333257.json
